count	reward_sum	squared_reward_sum	length
271	230.87829846348143	79.40668674639093	732
272	230.6846191307367	78.5716542617971	740
273	231.1532597169535	78.73194706338866	737
274	228.5025300699535	75.56810918767997	758
275	10.4219839650966	10036.015087124433	399
276	225.36011121391948	72.24918357074449	771
277	-1.5091860369306005	10031.750803026522	367
278	230.72503943491137	79.56882671197482	731
279	231.7854787601582	79.84237109445209	732
280	31.328518358086626	10043.415634995488	464
281	231.93959237916104	80.12256166555358	737
282	232.67813790636563	78.44842527457809	748
283	232.39666793060337	78.82148773371263	743
284	231.5723180601054	78.11541238854136	746
285	232.26530256040982	77.90866743851015	750
286	232.23315501956688	77.22752389121834	753
287	232.84670439836418	80.16713750412838	731
288	232.71283176415332	78.85335807136481	739
289	232.07896649873632	78.5981901533569	744
290	231.68794430193648	77.48129204988204	749
291	232.1629659240652	79.430158533857	737
292	232.79950761922208	79.0284593504436	742
293	233.42701732612923	79.2701949116873	741
294	232.69204323303686	80.46527463454746	730
295	232.336221958347	78.45957359448538	745
296	232.42518988913784	79.85965452655701	729
297	232.7559857566446	81.45484093747461	721
298	232.04898338777784	79.9617743251027	732
299	232.55301171117296	79.38623174804324	735
300	232.85890353823888	80.65302950928498	728
301	232.555325344196	81.28276962656007	722
302	233.4967765875413	82.082959816225	719
303	232.85021680080942	81.50699050060926	722
304	233.4159934022828	81.6554068492337	720
305	232.5195592162887	80.40979665078564	729
306	232.53574707340763	81.05429892803502	722
307	232.9155352606696	81.77417700491975	718
308	232.25975660072493	79.7495944488836	736
309	232.8611062654375	81.68742515674968	718
310	232.29400338459098	79.66529298414629	731
311	232.19286846247908	79.99199269637003	731
312	233.74021609697647	82.09323023256421	720
313	232.67152168099648	81.33387410279245	722
314	231.85028322881973	79.43182143899924	733
315	231.54841665606176	79.09841410741251	737
316	232.34825346489015	81.65113814563108	717
317	231.25103586968208	80.94600760212623	719
318	233.03131445584043	83.37625906454275	706
319	233.1447677466441	82.73369847897087	712
320	233.0681265325445	81.80837941541685	717
321	233.06610851102872	81.78103522164008	722
322	231.9778261629399	80.77122749266346	724
323	233.7364917490814	84.25418225009294	707
324	233.30579089461483	84.62334523971492	702
325	232.5798527807029	81.57247176541459	719
326	233.78416724017725	83.81264727582494	707
327	232.31966333399805	83.23260255741418	706
328	233.75872994515345	85.39613680310104	695
329	234.0108971368463	87.02964503305097	687
330	234.0918101595521	84.23709273322632	704
331	234.09705044343906	87.15893457271372	682
332	233.43769618075814	84.24545466785192	703
333	234.12824854970773	84.48767000120077	704
334	233.990478184056	85.81090048486648	693
335	233.80422684844856	84.92279667700863	697
336	233.81332006812315	86.43719410085296	687
337	234.27338188743954	85.67131644777776	693
338	232.83256000208294	83.93906566618934	703
339	233.66890515572476	84.72002266873317	701
340	232.83318155539752	83.06206579372004	709
341	233.64523901037174	84.56861644850105	697
342	233.54212189876395	85.42467278334519	695
343	234.36002999715	86.42220265806914	690
344	234.38050711562218	86.7242943455466	690
345	233.65048356778797	85.48485049099443	696
346	234.6521892000565	86.51382097724516	693
347	233.85885166117467	87.49083850287211	683
348	233.8443313341698	86.19217634807637	692
349	233.97939180891018	85.89828055898442	692
350	233.4453837030554	85.51057803553222	694
351	233.76957927811128	87.39336835331703	681
352	234.6817012195225	89.58955365447248	669
353	234.18486695187414	87.73905834979885	679
354	233.78348301521547	87.21229008131118	686
355	233.17409386224597	84.44830382613864	699
356	233.14287494193775	84.8783983357206	698
357	233.7623087838159	86.26929380667161	691
358	233.6080028171196	86.58644819560091	686
359	233.3351685127829	86.38589938215785	689
360	233.98097188982973	86.76881659263144	685
361	233.63775479356255	86.64727554115257	687
362	234.03017987636832	86.81220432708439	681
363	233.36594117359303	87.31162058540396	683
364	234.22379320825115	88.9138475108917	676
365	234.15401539140004	89.14238546951998	667
366	54.24323834331196	10055.77091929931	500
